#OTU ID,LTEE.5..1,LTEE.5..2,LTEE.5..8,LTEE2.5.13,LTEE.5..4,LTEE.5..5,LTEE5.11,LTEE.5..6,LTEE.5..7,LTEE5.12,LTEE.5..3,LTEE5.9,LTEE.6..1,LTEE.6..2,LTEE.6..8,LTEE2.6.13,LTEE.6..4,LTEE.6..5,LTEE.6..6,LTEE.6..7,LTEE6.12,LTEE.6..3,LTEE6.9,LTEE7.2,LTEE.7..1,LTEE7.4,LTEE7.5,LTEE.7..6,LTEE7.3,LTEE.8..1,LTEE.8..2,LTEE.8..8,LTEE2.8.13,LTEE.8..4,LTEE.8..5,LTEE8.11,LTEE.8..6,LTEE.8..7,LTEE8.12,LTEE.8..3,LTEE8.9,LTEE.9..1,LTEE.9..2,LTEE.9..8,LTEE2.9.13,LTEE.9..4,LTEE.9..5,LTEE9.11,LTEE.9..7,LTEE2.9.12,LTEE.9..3,LTEE9.9,LTEE.13..1,LTEE.13..2,LTEE.13..8,LTEE.13..4,LTEE.13..5,LTEE13.11,LTEE.13..6,LTEE.13..7,LTEE.13..3,LTEE13.9,LTEE.16..1,LTEE.16..2,LTEE.16..8,LTEE.16..4,LTEE.16..5,LTEE16.11,LTEE.16..6,LTEE.16..7,LTEE2.16.12,LTEE.16..3,LTEE16.9,LTEE17.8,LTEE2.17.13,LTEE17.4,LTEE17.5,LTEE2.17.11,LTEE17.6,LTEE17.7,LTEE2.17.12,LTEE17.3,LTEE2.17.9,MEAN
2912622,0.065517241,0,0,0,0,0.006896552,0,0.031034483,0.04137931,0.031034483,0,0,0.037931034,0,0.010344828,0.120689655,0.003448276,0,0.055172414,0,0.065517241,0,0,0.003448276,0.113793103,0,0.013793103,0.055172414,0,0.034482759,0,0.020689655,0.006896552,0,0.034482759,0.068965517,0.044827586,0.034482759,0,0,0,0.010344828,0,0,0.006896552,0,0.003448276,0.020689655,0,0.020689655,0,0,0.079310345,0.013793103,0.027586207,0,0.04137931,0.05862069,0.020689655,0.05862069,0.013793103,0,0.320689655,0.003448276,0,0,0.010344828,0.003448276,0.003448276,0.010344828,0,0,0,0.010344828,0,0,0,0.062068966,0,0,0.006896552,0,0,0.020565019
denovo8416,0.037931034,0.024137931,0.006896552,0.010344828,0.006896552,0.006896552,0.017241379,0.003448276,0.010344828,0.055172414,0,0.065517241,0.017241379,0.010344828,0.006896552,0,0.017241379,0.024137931,0,0.003448276,0.037931034,0,0.051724138,0.024137931,0.04137931,0.010344828,0.024137931,0,0.04137931,0.010344828,0,0,0.006896552,0,0.003448276,0.072413793,0,0,0,0,0,0.017241379,0,0.010344828,0.006896552,0.003448276,0.017241379,0.103448276,0,0,0.010344828,0.05862069,0.048275862,0.010344828,0.017241379,0.013793103,0.017241379,0.027586207,0.048275862,0.027586207,0,0.14137931,0.013793103,0,0,0.006896552,0,0.013793103,0,0.010344828,0.013793103,0.003448276,0.044827586,0.020689655,0.003448276,0.14137931,0.055172414,0.05862069,0.010344828,0.013793103,0,0.003448276,0.027586207,0.020108018
221589,0,0,0.027586207,0.006896552,0,0,0.068965517,0,0.044827586,0.017241379,0,0.034482759,0.003448276,0,0.031034483,0.020689655,0,0.096551724,0.006896552,0.062068966,0.079310345,0,0.082758621,0.003448276,0,0,0,0.020689655,0,0,0,0.024137931,0.006896552,0,0.003448276,0.027586207,0.017241379,0.003448276,0,0,0.082758621,0.003448276,0,0.086206897,0.003448276,0,0,0.089655172,0.062068966,0,0,0.034482759,0,0,0.006896552,0,0,0.110344828,0.15862069,0.003448276,0,0.034482759,0,0,0.024137931,0,0,0.1,0,0.024137931,0.006896552,0,0.010344828,0.031034483,0.006896552,0,0,0.013793103,0.003448276,0.055172414,0.006896552,0,0.017241379,0.020066473
635524,0,0.003448276,0,0,0.013793103,0,0,0,0.003448276,0.003448276,0.04137931,0.010344828,0,0.020689655,0.003448276,0,0.017241379,0,0.003448276,0.006896552,0,0.05862069,0.010344828,0.003448276,0,0.017241379,0,0.006896552,0,0,0,0.003448276,0,0.003448276,0.017241379,0,0.017241379,0,0.003448276,0.031034483,0.003448276,0,0,0.006896552,0,0.010344828,0.044827586,0.003448276,0.017241379,0,0.027586207,0.006896552,0,0.031034483,0.003448276,0.6,0.020689655,0,0.062068966,0,0.1,0.006896552,0,0.031034483,0.017241379,0.003448276,0.037931034,0.003448276,0.003448276,0,0,0.006896552,0,0,0,0.210344828,0.034482759,0,0.003448276,0.027586207,0,0.031034483,0.010344828,0.020066473
denovo48477,0,0.048275862,0.027586207,0.017241379,0.075862069,0,0.003448276,0,0.003448276,0.013793103,0.031034483,0.024137931,0,0.089655172,0.04137931,0,0.013793103,0,0.006896552,0.006896552,0.003448276,0.020689655,0.027586207,0.051724138,0,0.020689655,0.031034483,0,0.065517241,0,0.017241379,0.020689655,0.010344828,0,0.031034483,0.010344828,0,0.020689655,0,0.020689655,0.006896552,0.003448276,0.013793103,0.024137931,0.010344828,0,0.037931034,0.020689655,0.013793103,0,0.086206897,0.010344828,0,0.048275862,0.010344828,0,0.020689655,0,0.006896552,0.051724138,0.013793103,0.010344828,0,0.065517241,0.024137931,0.003448276,0.051724138,0.010344828,0.006896552,0.013793103,0.010344828,0.089655172,0.017241379,0.024137931,0.006896552,0,0.031034483,0.006896552,0,0.013793103,0.006896552,0.024137931,0.024137931,0.01898629
denovo14820,0,0.010344828,0.010344828,0.024137931,0.003448276,0,0.065517241,0,0.017241379,0.010344828,0.031034483,0.048275862,0,0.003448276,0.006896552,0.255172414,0,0,0,0.068965517,0.006896552,0.010344828,0.055172414,0,0,0,0.003448276,0,0,0,0,0.006896552,0,0,0.003448276,0.017241379,0,0,0,0,0.134482759,0,0,0.013793103,0,0,0,0.051724138,0.010344828,0,0,0.024137931,0,0.055172414,0.003448276,0,0.027586207,0.044827586,0,0.013793103,0.031034483,0.044827586,0,0.186206897,0.020689655,0,0,0.072413793,0,0.006896552,0.003448276,0,0.003448276,0.027586207,0,0,0.003448276,0.055172414,0,0.04137931,0.010344828,0.003448276,0,0.018653926
denovo20358,0,0.003448276,0.048275862,0.05862069,0,0,0.010344828,0,0.044827586,0.044827586,0,0.051724138,0,0,0.05862069,0.024137931,0,0,0,0.017241379,0.017241379,0,0.044827586,0,0,0,0,0,0,0,0,0.075862069,0.037931034,0,0,0.068965517,0,0.04137931,0,0,0.024137931,0.003448276,0,0.065517241,0.031034483,0,0,0.04137931,0.055172414,0,0,0.055172414,0,0,0.048275862,0,0,0.010344828,0,0.072413793,0,0.024137931,0,0,0.051724138,0,0,0.013793103,0.006896552,0.062068966,0.024137931,0,0.013793103,0.05862069,0.04137931,0,0,0.024137931,0,0.05862069,0.048275862,0,0.037931034,0.018321562
140829,0.003448276,0,0.006896552,0,0.013793103,0.065517241,0,0.003448276,0,0,0.006896552,0.003448276,0,0,0.010344828,0,0.017241379,0.031034483,0.003448276,0.010344828,0,0.017241379,0.006896552,0,0,0.013793103,0.006896552,0.013793103,0,0,0,0.003448276,0,0,0,0,0.017241379,0,0,0.003448276,0.024137931,0,0,0.027586207,0,0.003448276,0.024137931,0,0.006896552,0,0.010344828,0.010344828,0,0,0,0.655172414,0.006896552,0,0.117241379,0.006896552,0.006896552,0.003448276,0,0,0.010344828,0.006896552,0.006896552,0,0.010344828,0.010344828,0,0.003448276,0.003448276,0.013793103,0,0.210344828,0.013793103,0,0.017241379,0.031034483,0,0.010344828,0.006896552,0.018280017
denovo15258,0,0.013793103,0.05862069,0.003448276,0.024137931,0,0.2,0,0.010344828,0.024137931,0.006896552,0.110344828,0.003448276,0.020689655,0.075862069,0,0.017241379,0.017241379,0,0.072413793,0.05862069,0.027586207,0.010344828,0.003448276,0,0.006896552,0.003448276,0,0,0,0,0.003448276,0,0,0,0.120689655,0.003448276,0.003448276,0,0.010344828,0.024137931,0,0.003448276,0.013793103,0.003448276,0,0.006896552,0.013793103,0.024137931,0,0,0.006896552,0,0.024137931,0.006896552,0,0.013793103,0.075862069,0.013793103,0.010344828,0,0.013793103,0.003448276,0.017241379,0.013793103,0,0.003448276,0.037931034,0.010344828,0.013793103,0,0.003448276,0.003448276,0.037931034,0,0,0.079310345,0.072413793,0.003448276,0.013793103,0.020689655,0,0.003448276,0.018113835
denovo21680,0,0.034482759,0.05862069,0.020689655,0.003448276,0,0.048275862,0,0.05862069,0.024137931,0.003448276,0.075862069,0,0.024137931,0.017241379,0.003448276,0.024137931,0.003448276,0,0.034482759,0.031034483,0.031034483,0.124137931,0,0,0.006896552,0.013793103,0,0.003448276,0,0,0,0.003448276,0,0.003448276,0.068965517,0,0.003448276,0,0,0.003448276,0,0,0.010344828,0.003448276,0,0.024137931,0.1,0.003448276,0,0.017241379,0.044827586,0,0.027586207,0.037931034,0,0.05862069,0.034482759,0.003448276,0.048275862,0,0.075862069,0,0,0.013793103,0,0.006896552,0.017241379,0.003448276,0.010344828,0,0.010344828,0.010344828,0.031034483,0.003448276,0,0.044827586,0.065517241,0,0.037931034,0,0.003448276,0.003448276,0.017823016
306546,0.096551724,0.024137931,0.04137931,0.006896552,0.006896552,0.020689655,0.010344828,0.006896552,0.017241379,0.017241379,0,0.017241379,0.04137931,0.013793103,0.010344828,0,0.017241379,0.020689655,0.010344828,0,0.017241379,0.006896552,0.020689655,0,0.103448276,0.003448276,0.006896552,0,0.013793103,0.082758621,0.013793103,0.003448276,0.006896552,0,0.013793103,0.034482759,0,0.010344828,0,0,0,0.034482759,0,0.006896552,0.003448276,0.034482759,0.027586207,0.044827586,0,0,0.020689655,0.027586207,0.106896552,0.017241379,0.037931034,0.010344828,0.024137931,0.006896552,0.086206897,0.024137931,0,0.020689655,0.034482759,0.006896552,0,0,0,0.010344828,0.010344828,0.003448276,0,0.003448276,0.006896552,0.003448276,0,0.048275862,0.031034483,0.034482759,0,0.010344828,0,0,0.006896552,0.017615289
2458172,0,0,0.065517241,0.010344828,0,0,0.048275862,0,0.034482759,0.044827586,0,0.04137931,0,0,0.027586207,0.024137931,0,0,0,0.05862069,0.072413793,0,0.086206897,0,0,0,0,0,0,0,0,0.024137931,0,0,0,0.062068966,0,0.010344828,0,0,0.124137931,0,0,0.027586207,0.013793103,0,0,0.075862069,0.062068966,0,0,0.048275862,0,0,0.031034483,0,0,0.124137931,0,0.013793103,0,0.031034483,0,0,0.079310345,0,0,0.072413793,0,0.027586207,0,0,0.010344828,0.034482759,0.006896552,0,0,0.013793103,0.003448276,0.031034483,0.010344828,0,0.006896552,0.017573743
91962,0,0,0.017241379,0.003448276,0.006896552,0,0.103448276,0,0.027586207,0.013793103,0.020689655,0.044827586,0,0.003448276,0.013793103,0.131034483,0.027586207,0,0,0.120689655,0.024137931,0.024137931,0.075862069,0,0,0.037931034,0.017241379,0,0,0,0,0.003448276,0,0,0,0.013793103,0,0.003448276,0,0.013793103,0.120689655,0,0,0.013793103,0,0,0.020689655,0.055172414,0.024137931,0,0.003448276,0.04137931,0,0.006896552,0.010344828,0,0.051724138,0.065517241,0,0.020689655,0.013793103,0.027586207,0.003448276,0.006896552,0.031034483,0,0.013793103,0.051724138,0,0.006896552,0.003448276,0,0.003448276,0.013793103,0.003448276,0,0.010344828,0.017241379,0,0.048275862,0.010344828,0.003448276,0,0.017490652
3877343,0,0,0,0,0,0,0,0,0,0,0,0,1.413793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01732447
359872,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,1.296551724,0.024137931,0,0,0,0.05862069,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016950561
218154,0.013793103,0.034482759,0,0,0.017241379,0,0,0.010344828,0.044827586,0,0.027586207,0.068965517,0.003448276,0.003448276,0,0.003448276,0.027586207,0,0.027586207,0,0,0,0.006896552,0.024137931,0.024137931,0.003448276,0,0.082758621,0.013793103,0.006896552,0.006896552,0,0.006896552,0.006896552,0.068965517,0.103448276,0.003448276,0.05862069,0.003448276,0,0.05862069,0.017241379,0.010344828,0.003448276,0,0.013793103,0,0.04137931,0,0,0,0.017241379,0.006896552,0.065517241,0.003448276,0,0.017241379,0.003448276,0,0.110344828,0.024137931,0.034482759,0.065517241,0.131034483,0.003448276,0,0,0.006896552,0,0.003448276,0,0,0.003448276,0,0,0,0,0.024137931,0,0,0,0,0.034482759,0.016909015
119663,0,0,0,0,0.010344828,0.013793103,0,0,0,0,0,0,0,0,0,0,0.017241379,0.013793103,0.003448276,0,0,0,0,0,0,0.006896552,0.003448276,0,0,0,0,0,0,0.003448276,0.006896552,0,0,0,0,0,0,0,0,0,0,0.006896552,0.106896552,0,0,0,0,0,0,0,0,0.744827586,0.034482759,0.010344828,0,0,0,0,0,0,0.034482759,0.017241379,0,0,0,0,0,0,0,0.013793103,0,0.320689655,0.024137931,0,0,0,0,0,0,0.016784379
denovo75330,0.003448276,0.020689655,0.003448276,0,0.044827586,0,0.003448276,0,0,0.003448276,0.175862069,0.013793103,0,0.05862069,0.006896552,0.003448276,0.010344828,0,0,0.013793103,0,0.148275862,0.04137931,0.006896552,0,0.017241379,0.006896552,0,0,0,0,0,0,0,0.013793103,0.006896552,0,0,0,0.062068966,0.013793103,0,0.003448276,0.006896552,0,0,0.072413793,0.003448276,0.003448276,0,0.05862069,0.003448276,0,0.072413793,0,0,0.086206897,0.010344828,0,0,0.14137931,0.010344828,0,0.062068966,0.003448276,0,0.024137931,0.010344828,0,0,0,0.017241379,0.003448276,0.010344828,0,0,0.051724138,0,0,0.003448276,0,0.051724138,0,0.016742833
4386920,0.003448276,0,0.003448276,0,0.010344828,0,0.006896552,0,0.003448276,0.003448276,0.027586207,0.010344828,0,0.020689655,0.020689655,0,0.003448276,0.04137931,0,0.003448276,0.010344828,0.024137931,0.006896552,0.003448276,0,0.003448276,0.003448276,0.017241379,0,0,0,0,0,0,0,0,0,0.006896552,0,0.013793103,0.027586207,0,0,0.024137931,0,0.010344828,0.020689655,0,0.013793103,0,0.024137931,0.006896552,0.003448276,0.024137931,0.003448276,0.437931034,0.010344828,0.003448276,0.04137931,0.003448276,0.037931034,0,0,0.020689655,0.013793103,0,0.006896552,0,0.017241379,0.003448276,0,0.006896552,0,0.010344828,0,0.265517241,0.010344828,0,0.006896552,0.020689655,0,0.05862069,0.003448276,0.016701288
denovo30849,0,0.051724138,0,0,0.037931034,0,0,0,0,0.003448276,0.15862069,0,0.003448276,0.113793103,0,0.003448276,0.034482759,0.003448276,0,0,0,0.089655172,0,0.006896552,0,0.044827586,0.013793103,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0.120689655,0,0,0.006896552,0.003448276,0,0,0.051724138,0.003448276,0,0,0.05862069,0,0,0.103448276,0,0,0.093103448,0,0,0,0.155172414,0,0,0.068965517,0.006896552,0,0.013793103,0.006896552,0.003448276,0,0,0.024137931,0,0,0,0,0.034482759,0,0,0,0,0.051724138,0,0.016576651
325027,0,0,0.006896552,0.003448276,0.006896552,0.05862069,0.003448276,0,0,0,0.003448276,0.006896552,0.010344828,0,0,0,0.027586207,0.006896552,0.003448276,0.006896552,0,0.013793103,0.010344828,0,0,0.003448276,0,0.020689655,0,0,0,0.003448276,0.006896552,0.003448276,0.003448276,0,0.003448276,0.003448276,0,0.017241379,0.027586207,0,0,0.013793103,0.003448276,0.017241379,0.051724138,0,0.010344828,0,0.006896552,0.006896552,0,0,0.010344828,0.651724138,0,0,0.048275862,0,0.013793103,0.010344828,0,0,0.010344828,0.006896552,0.013793103,0,0.006896552,0.010344828,0.013793103,0.003448276,0.006896552,0.006896552,0,0.137931034,0.017241379,0.003448276,0.006896552,0.010344828,0,0.003448276,0.006896552,0.016535106
denovo81419,0,0.027586207,0.003448276,0,0.034482759,0,0.027586207,0,0.003448276,0,0.14137931,0.003448276,0,0.079310345,0.006896552,0.013793103,0.003448276,0,0,0.013793103,0.006896552,0.065517241,0.010344828,0.010344828,0,0.010344828,0.006896552,0,0,0,0.003448276,0,0,0,0.003448276,0.020689655,0,0,0,0.096551724,0.017241379,0,0.003448276,0.003448276,0,0,0.048275862,0.006896552,0.003448276,0,0.068965517,0.013793103,0.003448276,0.113793103,0.003448276,0,0.024137931,0.010344828,0,0,0.203448276,0.013793103,0,0.075862069,0.010344828,0,0,0.006896552,0.003448276,0.003448276,0.003448276,0.031034483,0,0.003448276,0,0,0.027586207,0,0,0.020689655,0,0.020689655,0,0.016119651
219439,0,0,0.003448276,0,0,0,0.010344828,0,0,0,0,0.003448276,0,0,0.003448276,0.034482759,0.003448276,0.024137931,0.010344828,0.006896552,0,0.003448276,0.010344828,0,0.003448276,0.003448276,0,0.037931034,0.003448276,0,0,0.006896552,0,0,0,0.017241379,0.04137931,0,0,0.006896552,0.017241379,0.003448276,0,0.010344828,0,0.003448276,0.003448276,0.006896552,0.010344828,0,0.003448276,0.010344828,0,0,0,0.051724138,0,0.017241379,0.520689655,0.006896552,0.010344828,0.010344828,0,0,0.006896552,0,0,0.003448276,0.162068966,0.003448276,0,0.006896552,0.003448276,0.006896552,0,0.1,0.006896552,0.006896552,0.089655172,0.010344828,0,0.003448276,0,0.01603656
denovo26765,0.05862069,0.003448276,0.020689655,0.013793103,0,0.006896552,0.013793103,0.006896552,0.003448276,0.010344828,0,0.04137931,0.134482759,0.003448276,0.020689655,0,0.013793103,0,0.013793103,0.003448276,0.006896552,0,0.013793103,0.010344828,0.020689655,0,0.010344828,0.020689655,0.006896552,0.037931034,0,0,0.003448276,0,0.010344828,0.051724138,0.006896552,0.010344828,0,0,0,0.013793103,0,0,0,0.003448276,0.010344828,0.031034483,0.003448276,0.006896552,0,0.006896552,0.05862069,0.017241379,0.024137931,0.006896552,0.020689655,0.013793103,0.027586207,0.110344828,0,0.103448276,0.055172414,0.003448276,0.010344828,0,0,0.010344828,0,0,0.003448276,0,0.024137931,0.010344828,0,0.020689655,0.013793103,0.05862069,0,0,0.003448276,0,0.065517241,0.015870378
4456889,0,0,0.04137931,0.017241379,0.003448276,0,0.072413793,0,0.04137931,0.04137931,0.010344828,0.051724138,0,0,0.034482759,0.034482759,0.003448276,0,0,0.062068966,0.034482759,0.003448276,0.020689655,0,0,0,0,0,0,0,0,0.037931034,0.006896552,0,0.003448276,0.020689655,0,0.003448276,0,0,0.093103448,0,0,0.037931034,0,0.003448276,0,0.055172414,0.037931034,0,0.013793103,0.068965517,0,0.003448276,0.020689655,0,0.024137931,0.051724138,0.010344828,0.031034483,0.010344828,0.037931034,0,0.003448276,0.034482759,0,0.006896552,0.062068966,0.003448276,0.017241379,0,0,0.006896552,0.027586207,0.006896552,0,0.003448276,0.017241379,0,0.051724138,0.006896552,0,0.006896552,0.015662651
2139822,0.027586207,0,0.003448276,0,0.013793103,0,0,0.013793103,0.093103448,0.051724138,0.010344828,0.010344828,0.003448276,0.003448276,0,0.003448276,0.020689655,0,0.044827586,0,0,0.006896552,0,0,0.013793103,0,0,0.062068966,0,0.013793103,0,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276,0.006896552,0.006896552,0,0.010344828,0.020689655,0,0,0,0.003448276,0,0,0.013793103,0,0,0,0.017241379,0.003448276,0.006896552,0.096551724,0,0,0,0.037931034,0.003448276,0.010344828,0.079310345,0.013793103,0,0.003448276,0,0,0.003448276,0,0,0,0,0,0.006896552,0.517241379,0,0,0,0,0,0,0.003448276,0.015454923
1932541,0.006896552,0.017241379,0.003448276,0,0.027586207,0,0,0.003448276,0.010344828,0,0.093103448,0.072413793,0.006896552,0,0,0.003448276,0.020689655,0.003448276,0.04137931,0,0.013793103,0.006896552,0.003448276,0.006896552,0,0,0.006896552,0.024137931,0.010344828,0,0.010344828,0.003448276,0.006896552,0.010344828,0.006896552,0.055172414,0.010344828,0,0,0.003448276,0.086206897,0,0.003448276,0.006896552,0,0.017241379,0.003448276,0.017241379,0.006896552,0.003448276,0.003448276,0.006896552,0.003448276,0.075862069,0.003448276,0.020689655,0.024137931,0.003448276,0.006896552,0.006896552,0.024137931,0.075862069,0.027586207,0.206896552,0,0,0.017241379,0.003448276,0.006896552,0,0,0.010344828,0.013793103,0,0,0.04137931,0.003448276,0.010344828,0,0,0,0,0.037931034,0.015288741
denovo239,0,0,0.027586207,0.013793103,0,0,0.020689655,0,0.027586207,0.027586207,0,0.079310345,0,0,0.037931034,0.024137931,0,0,0,0.05862069,0.013793103,0,0.068965517,0,0,0,0,0,0,0,0,0.027586207,0.003448276,0,0,0.044827586,0,0.010344828,0,0,0.096551724,0,0,0.020689655,0,0,0,0.055172414,0.027586207,0,0,0.048275862,0,0,0.010344828,0,0.003448276,0.013793103,0,0.027586207,0,0.044827586,0,0.037931034,0.048275862,0,0,0.079310345,0.003448276,0.037931034,0.006896552,0,0.024137931,0.05862069,0.006896552,0,0,0.037931034,0.003448276,0.010344828,0.003448276,0,0.010344828,0.014499377
4426763,0.003448276,0.072413793,0,0,0,0.024137931,0,0,0.006896552,0,0.013793103,0.034482759,0,0.017241379,0,0,0,0,0,0,0,0,0.003448276,0.003448276,0.003448276,0,0,0,0.003448276,0,0.024137931,0.003448276,0,0,0.003448276,0.020689655,0.010344828,0,0,0,0.010344828,0.003448276,0.003448276,0,0,0,0,0,0,0,0,0.003448276,0.003448276,0.279310345,0,0.04137931,0.020689655,0,0,0,0,0.003448276,0.006896552,0.472413793,0,0,0,0.003448276,0.006896552,0.003448276,0,0.003448276,0.006896552,0,0,0.013793103,0,0.010344828,0.003448276,0,0,0.006896552,0.006896552,0.014000831
4429445,0.031034483,0.010344828,0.013793103,0.010344828,0.013793103,0.024137931,0,0.010344828,0.003448276,0.020689655,0,0.010344828,0.020689655,0.003448276,0.024137931,0,0.017241379,0.003448276,0.037931034,0,0.003448276,0,0.006896552,0.037931034,0.010344828,0.003448276,0.044827586,0.04137931,0.020689655,0.082758621,0.020689655,0.006896552,0.003448276,0.010344828,0.017241379,0.031034483,0.037931034,0.017241379,0.034482759,0.003448276,0,0.024137931,0.006896552,0.027586207,0,0.013793103,0,0.006896552,0.003448276,0.013793103,0.003448276,0.017241379,0.010344828,0.003448276,0.017241379,0,0.003448276,0,0.003448276,0.020689655,0,0.006896552,0.04137931,0,0.003448276,0.017241379,0.013793103,0,0.020689655,0.017241379,0.006896552,0,0.024137931,0.006896552,0.020689655,0,0.034482759,0.010344828,0.024137931,0.003448276,0.010344828,0,0.003448276,0.013626921
denovo20555,0,0.006896552,0.024137931,0.031034483,0.006896552,0,0.006896552,0,0.044827586,0.024137931,0,0.024137931,0,0.006896552,0.010344828,0.05862069,0.003448276,0,0,0.031034483,0.017241379,0,0.075862069,0,0,0.003448276,0.006896552,0,0.010344828,0,0,0.044827586,0.020689655,0,0.003448276,0.013793103,0,0.024137931,0,0.003448276,0.010344828,0.003448276,0.003448276,0.013793103,0.020689655,0,0.003448276,0.010344828,0.017241379,0,0.006896552,0.04137931,0,0.017241379,0.034482759,0,0.003448276,0,0.003448276,0.027586207,0.003448276,0.031034483,0,0.027586207,0.027586207,0,0.013793103,0.017241379,0,0.027586207,0.017241379,0.003448276,0.024137931,0.017241379,0.017241379,0,0.010344828,0.017241379,0,0.065517241,0.044827586,0,0.04137931,0.013585376
denovo29116,0.155172414,0.003448276,0.006896552,0.003448276,0.003448276,0,0,0.003448276,0.010344828,0.006896552,0,0,0.113793103,0,0.013793103,0,0.017241379,0,0.020689655,0,0,0,0.003448276,0.003448276,0.05862069,0,0,0.013793103,0,0.265517241,0.003448276,0,0,0,0.006896552,0.003448276,0,0.003448276,0,0,0,0.010344828,0,0,0,0,0.003448276,0,0,0,0,0,0.072413793,0,0,0,0,0,0,0,0,0.006896552,0.255172414,0,0,0.003448276,0.003448276,0.010344828,0,0.010344828,0.006896552,0,0.003448276,0.006896552,0,0,0.003448276,0.003448276,0,0,0,0,0,0.013502285
denovo20674,0.003448276,0.024137931,0.034482759,0.003448276,0.027586207,0,0,0,0.051724138,0.013793103,0.010344828,0.020689655,0,0.044827586,0.024137931,0,0.017241379,0,0,0.003448276,0.003448276,0.010344828,0.062068966,0.020689655,0,0.006896552,0.017241379,0,0.027586207,0,0.010344828,0.013793103,0.003448276,0,0.010344828,0.027586207,0,0.013793103,0,0.031034483,0,0,0.013793103,0.013793103,0.010344828,0,0.006896552,0.013793103,0.027586207,0,0.04137931,0.010344828,0,0.027586207,0.010344828,0,0.027586207,0,0.003448276,0.017241379,0,0.037931034,0,0.010344828,0.024137931,0,0.04137931,0.006896552,0.006896552,0.013793103,0.006896552,0.051724138,0.013793103,0.017241379,0.003448276,0,0.034482759,0.003448276,0.006896552,0.024137931,0.003448276,0.013793103,0,0.013045285
denovo59947,0,0.003448276,0.013793103,0.010344828,0.010344828,0,0.024137931,0,0,0.010344828,0.051724138,0.034482759,0,0.006896552,0.010344828,0.120689655,0.003448276,0.003448276,0,0.068965517,0.006896552,0.006896552,0.075862069,0,0,0.027586207,0,0,0,0,0,0.017241379,0.003448276,0,0.003448276,0.013793103,0,0.003448276,0,0.013793103,0.106896552,0,0,0.006896552,0,0,0.020689655,0.006896552,0.017241379,0,0.006896552,0.020689655,0,0.006896552,0.006896552,0,0.031034483,0.037931034,0,0.013793103,0.020689655,0.010344828,0,0.006896552,0.020689655,0,0.010344828,0.051724138,0,0.006896552,0,0.003448276,0.003448276,0.027586207,0,0,0.010344828,0.017241379,0,0.020689655,0.013793103,0.020689655,0,0.012920648
denovo70073,0.04137931,0.006896552,0.017241379,0.068965517,0.003448276,0.017241379,0.003448276,0,0.017241379,0,0.003448276,0.010344828,0.010344828,0.006896552,0,0,0.013793103,0.017241379,0,0.003448276,0.006896552,0,0.003448276,0,0.055172414,0.010344828,0.006896552,0,0,0.024137931,0.003448276,0.003448276,0.006896552,0.003448276,0.003448276,0.017241379,0.006896552,0.010344828,0.003448276,0.003448276,0,0.020689655,0,0.006896552,0.003448276,0.010344828,0.010344828,0.013793103,0.006896552,0.006896552,0.027586207,0.017241379,0.051724138,0.017241379,0.024137931,0.006896552,0.010344828,0,0.048275862,0.027586207,0,0.017241379,0.024137931,0.003448276,0,0.010344828,0,0,0,0.003448276,0.017241379,0.003448276,0.003448276,0.003448276,0.006896552,0.034482759,0,0.151724138,0.006896552,0.003448276,0.013793103,0,0.037931034,0.012796012
denovo8095,0.072413793,0.003448276,0.024137931,0.010344828,0.003448276,0.006896552,0.031034483,0.003448276,0.006896552,0.010344828,0.006896552,0.062068966,0.034482759,0.003448276,0.013793103,0,0.044827586,0.027586207,0.020689655,0.024137931,0.013793103,0.003448276,0.006896552,0,0.051724138,0,0.003448276,0.003448276,0,0.065517241,0,0,0,0,0.003448276,0.089655172,0,0,0,0.003448276,0.010344828,0,0.003448276,0.006896552,0,0,0.006896552,0.003448276,0.003448276,0,0,0.006896552,0.024137931,0.017241379,0.006896552,0.006896552,0.010344828,0.017241379,0.024137931,0.013793103,0,0.037931034,0.024137931,0.010344828,0,0,0,0.037931034,0.003448276,0,0,0,0,0.006896552,0,0.017241379,0.048275862,0.055172414,0,0,0,0,0,0.012754466
